date,open,high,low,close,dvol
2025-04-21,1587.42,1658.55,1563.06,1579.55,68.43
2025-04-22,1579.54,1778.92,1538.75,1757,72.69
2025-04-23,1757.09,1835.74,1746.09,1795.92,71.7
2025-04-24,1795.81,1803.33,1723.01,1770.41,69.58
2025-04-25,1770.42,1828.9,1740,1785.95,69.34
2025-04-26,1785.8,1841.66,1779.84,1821.6,69.93
2025-04-27,1821.77,1857.85,1782.9,1791.88,69.79
2025-04-28,1791.89,1829,1744.9,1800.26,68.11
2025-04-29,1800.31,1843.28,1780.6,1798.21,67.69
2025-04-30,1798.2,1817.43,1732.44,1793.79,66.48
2025-05-01,1793.92,1874.48,1792.67,1838.82,66.22
2025-05-02,1838.78,1871.95,1813.43,1842.98,64.35
2025-05-03,1842.98,1849.27,1810.38,1834.03,64.59
2025-05-04,1834.11,1850.21,1803.01,1809,65.12
2025-05-05,1808.82,1833.51,1781.7,1820.15,62.62
2025-05-06,1820.2,1820.64,1751.45,1817.06,64.3
2025-05-07,1817.06,1850.94,1787.01,1811.35,63.45
2025-05-08,1811.36,2225.52,1808.61,2207.09,66.96
2025-05-09,2206.84,2490.66,2184.39,2345.29,72.25
2025-05-10,2345.42,2600.6,2317.73,2583.8,75.47
2025-05-11,2583.09,2609,2436.47,2514.79,74.66
2025-05-12,2514.79,2625,2407.41,2495.83,72.31
2025-05-13,2495.61,2739.05,2415.65,2679.88,71.34
2025-05-14,2679.82,2725,2547.75,2610.31,70.83
2025-05-15,2610.47,2647.1,2475,2548.84,70.15
2025-05-16,2549.16,2648.88,2530.31,2538.02,68.94
2025-05-17,2537.9,2539.48,2446.89,2476.11,69.33
2025-05-18,2476.11,2588.25,2323,2498.24,74.3
2025-05-19,2498.63,2547.73,2349.73,2528.71,71.07
2025-05-20,2529.28,2588.58,2444.4,2525.05,70.88
2025-05-21,2525.05,2617.15,2452.79,2551.73,73.4
2025-05-22,2552.12,2692.99,2545.4,2665.39,74.79
2025-05-23,2665.59,2734.04,2500,2527.02,72.7
2025-05-24,2526.83,2577.57,2515.72,2530.99,72.74
2025-05-25,2531.34,2555.3,2463.37,2552.32,73.54
2025-05-26,2552.44,2600.8,2526.98,2564.32,71.8
2025-05-27,2564.71,2713.78,2510.54,2662.04,71.17
2025-05-28,2662.18,2690.33,2609.9,2682.16,70.14
2025-05-29,2682.44,2789.5,2618.88,2631.68,72.95
2025-05-30,2631.41,2649.91,2507.8,2531.94,71.41
2025-05-31,2531.92,2551.67,2476.84,2529.31,72.48
2025-06-01,2529.31,2550,2470.5,2540.38,72.23
2025-06-02,2540.4,2616.87,2476.13,2609.29,69.56
2025-06-03,2609.29,2657.74,2575.75,2595.03,68.38
2025-06-04,2595.03,2681,2584.05,2609.07,67.9
2025-06-05,2609.19,2642.53,2392.16,2415.34,72.45
2025-06-06,2415.31,2533.09,2384,2478.24,69.32
2025-06-07,2478.38,2545,2457.88,2526.14,71.27
2025-06-08,2525.94,2549.57,2492.84,2510.78,71.03
2025-06-09,2510.77,2695.2,2479.09,2681.29,70.68
2025-06-10,2681.25,2827.18,2657.11,2816.5,76.22
2025-06-11,2816.69,2880,2743,2772.39,71.92
2025-06-12,2772.39,2785.93,2615,2643.8,70.64
2025-06-13,2643.81,2646.79,2439.17,2580.21,74.82
2025-06-14,2580.25,2580.86,2490,2531.97,73.18
2025-06-15,2531.98,2559.94,2492.42,2548.03,78.15
2025-06-16,2547.95,2681.97,2515.23,2545.27,76.2
2025-06-17,2545.41,2619.44,2454,2510.7,75.19
2025-06-18,2510.64,2548.52,2466.38,2525.54,74.72
2025-06-19,2525.49,2548.35,2485.37,2521.52,72.64
2025-06-20,2521.79,2569.2,2367.58,2407.2,71.49
2025-06-21,2407.2,2449.05,2217.06,2297.28,76.26
2025-06-22,2297.26,2315.15,2113,2228.46,73.43
2025-06-23,2228.46,2440,2189.11,2413,71.1
2025-06-24,2412.81,2483.38,2377.79,2449.87,70.17
2025-06-25,2449.74,2470.19,2391.15,2420.09,69.32
2025-06-26,2420.09,2521.67,2395,2417.4,68.88
2025-06-27,2417.21,2464.69,2381.26,2424.2,65.59
2025-06-28,2424.24,2448.97,2407.03,2437.08,63.96
2025-06-29,2437.08,2526.27,2413.36,2500.69,65.08
2025-06-30,2500.7,2524.85,2433.97,2486.15,63.1
2025-07-01,2486.16,2501.45,2386.96,2405.32,61.62
2025-07-02,2405.41,2619.98,2372.62,2571.13,66.47
2025-07-03,2571.13,2637.96,2557.21,2592.13,65.45
2025-07-04,2592.14,2603.7,2475,2508.8,64.25
2025-07-05,2508.79,2530.42,2488.4,2517.01,62.73
2025-07-06,2517.02,2605.38,2504.27,2570.84,63.38
2025-07-07,2570.81,2591.15,2512.76,2542.38,63.75
2025-07-08,2542.39,2628.95,2523.58,2616.52,63.12
2025-07-09,2616.35,2797.83,2590.47,2769.83,65.37
2025-07-10,2769.83,3000,2756.22,2951.22,67.2
2025-07-11,2951.87,3040.8,2913.58,2959.12,68.43
2025-07-12,2959.22,2981.01,2905.29,2944.37,68.03
2025-07-13,2944.48,3022,2937,2973.38,66.36
2025-07-14,2973.48,3083.52,2964.2,3014.53,67.67
2025-07-15,3014.41,3144.81,2933,3138.01,69.08
2025-07-16,3138.79,3425.89,3101.25,3373.12,66.17
2025-07-17,3373.2,3526.73,3311.01,3479.77,71.04
2025-07-18,3479.78,3677.4,3461.68,3549.67,67.29
2025-07-19,3549.66,3610.85,3508.66,3594.3,67.55
2025-07-20,3594.31,3825.36,3581.22,3758.6,70.58
2025-07-21,3758.66,3860.8,3703.76,3763.75,69.6
2025-07-22,3763.75,3801.63,3617.47,3748.62,68.42
2025-07-23,3748.62,3766.79,3528.43,3630.34,68.18
2025-07-24,3630.41,3775,3507.78,3708.6,67.47
2025-07-25,3708.88,3747.76,3574.39,3725.84,67.36
2025-07-26,3725.84,3795,3699.02,3743.06,67.52
2025-07-27,3743.05,3880.23,3731.71,3873.92,67.96
2025-07-28,3873.92,3941.86,3753.15,3799.46,67.68
2025-07-29,3799.44,3886.01,3715.14,3793.4,66.53
2025-07-30,3793.5,3833.68,3676.67,3810.44,65.18
2025-07-31,3810.45,3878.32,3680.01,3698.07,67.3
2025-08-01,3697.85,3724.7,3429.44,3486.39,69.77
2025-08-02,3486.29,3536.77,3368.03,3392.8,70.19
2025-08-03,3392.81,3521.96,3354.56,3497.31,68.96
2025-08-04,3497.31,3737.27,3491.5,3720.87,66.19
2025-08-05,3720.86,3721.53,3546.05,3611.57,65.94
2025-08-06,3611.79,3699.81,3563.44,3683.8,64.68
2025-08-07,3683.78,3928.65,3647.87,3911.28,65.44
2025-08-08,3910.92,4071.21,3880.19,4011,67.97
2025-08-09,4010.72,4326.34,4007.14,4262.46,70.64
2025-08-10,4262.45,4333.13,4161.16,4251.91,68.38
2025-08-11,4251.89,4365.97,4165.86,4224.48,69.21
2025-08-12,4224.45,4638,4219.92,4589.88,69.79
2025-08-13,4589.71,4786.36,4562.87,4751.46,70.88
2025-08-14,4751.54,4792,4446.15,4550.59,71.24
2025-08-15,4550.83,4671.6,4370,4442.56,71.64
2025-08-16,4442.55,4495.15,4376.02,4425.13,71.72
2025-08-17,4425.49,4577.71,4397.65,4475.47,72.82
2025-08-18,4475.47,4484.57,4227.01,4315.37,70.58
2025-08-19,4315.95,4356.88,4066.2,4075.89,72.92
2025-08-20,4075.13,4378.23,4062.24,4336.41,70.55
2025-08-21,4336.42,4340.41,4203.81,4224.43,69.99
2025-08-22,4224.17,4886.1,4204.86,4831.24,69.41
2025-08-23,4830.18,4830.91,4660.55,4776.73,68.79
2025-08-24,4776.73,4955.9,4710,4779.87,70.71
2025-08-25,4779.52,4797.7,4335.66,4377.02,74.6
2025-08-26,4377.02,4634.71,4311.68,4601.64,74.72
2025-08-27,4601.63,4664.43,4481.39,4506.95,71.73
2025-08-28,4506.95,4635,4428,4511.3,70.42
2025-08-29,4511.3,4516.95,4268,4360.2,70.74
2025-08-30,4360.21,4415.29,4257.17,4374.58,70.7
2025-08-31,4374.48,4498.95,4373.06,4391.91,69.67
2025-09-01,4391.9,4490,4209.01,4314.76,70.65
2025-09-02,4314.87,4417.24,4256.27,4326.57,71.12
2025-09-03,4326.52,4495.45,4283.09,4452.4,70.59
2025-09-04,4452.39,4484.7,4265.3,4298.37,70.48
2025-09-05,4298.09,4490,4253,4307.65,67.53
2025-09-06,4307.65,4328.69,4237.13,4274.15,67.41
2025-09-07,4274.24,4336.44,4270.13,4305.56,67.1
2025-09-08,4305.01,4384.24,4278.78,4305.84,65.13
2025-09-09,4305.85,4382.03,4276.33,4309.93,65.15
2025-09-10,4309.94,4454.5,4283.77,4350,65.1
2025-09-11,4350.38,4480.92,4339.12,4460.51,64.15
2025-09-12,4460.52,4744.75,4452.17,4714.66,63.78
2025-09-13,4714.66,4768.6,4607,4669,61.8
2025-09-14,4669,4694.53,4579.44,4605.93,61.68
2025-09-15,4605.93,4672,4464.68,4524.56,62.78
2025-09-16,4524.68,4538.85,4425,4502.7,63.5
2025-09-17,4502.7,4619.18,4416.02,4592.17,63.67
2025-09-18,4592.17,4646.81,4555.02,4589.4,61.91
2025-09-19,4589.4,4622.25,4437.45,4471,60.79
2025-09-20,4470.99,4513.01,4456.79,4482.69,60.3
2025-09-21,4482.43,4501.1,4445.26,4447.03,60.57
2025-09-22,4447.34,4458,4058.85,4202.42,63.28
2025-09-23,4202.3,4233,4117.78,4165.19,64.12
2025-09-24,4165.18,4208.22,4076,4153.9,63.57
2025-09-25,4153.9,4162.65,3825,3875.7,66.7
2025-09-26,3875.74,4071.17,3869.14,4034.27,63.6
2025-09-27,4034.2,4040.95,3974.5,4020.35,63.5
2025-09-28,4020.34,4145.96,3967.22,4143.25,63.86
2025-09-29,4143.36,4239.99,4084,4217.25,63.14
2025-09-30,4217.16,4248.99,4093,4145.99,62.38
2025-10-01,4145.98,4358.96,4123.35,4350.52,63.03
2025-10-02,4350.52,4521.03,4335.01,4487.49,63.54
2025-10-03,4487.3,4596.19,4430.08,4515.89,62.42
2025-10-04,4515.89,4521.34,4442.6,4490.01,62.52
2025-10-05,4489.86,4619.31,4469.69,4515.4,63.15
2025-10-06,4515.4,4739.46,4489.11,4686.32,63.1
2025-10-07,4686.33,4759.16,4432.47,4449.8,63.84
2025-10-08,4449.81,4559.89,4411.13,4527.3,62.74
2025-10-09,4526.93,4532.97,4266.83,4370.9,64.69
2025-10-10,4370.72,4397.03,3510,3836.15,67.63
2025-10-11,3836.89,3887.34,3648.28,3750.6,71.71
2025-10-12,3750.8,4200.28,3698.71,4156.21,71.31
2025-10-13,4156.38,4295.57,4045.49,4244.69,70.58
2025-10-14,4244.69,4267.41,3892.16,4126.39,73.13
2025-10-15,4126.26,4218.58,3930.31,3987.53,72.34
2025-10-16,3987.28,4090,3826.72,3894.91,73.59
2025-10-17,3895,3952.8,3673.64,3832.99,75.49
2025-10-18,3832.86,3930.25,3820.14,3890.4,73.49
2025-10-19,3890.4,4032.4,3829.23,3983.89,72.99
2025-10-20,3984.11,4086,3908.36,3980.42,73.24
2025-10-21,3980.43,4113.15,3838.88,3874.57,74.68
2025-10-22,3874.8,3891.6,3711.49,3806.12,75.91
2025-10-23,3806.25,3936.1,3796.77,3858.41,72.97
2025-10-24,3858.41,4024.31,3847.36,3936.1,69.47
2025-10-25,3936.1,3965.44,3911.88,3954.52,69.21
2025-10-26,3954.5,4178.82,3919.34,4158.81,69.47
2025-10-27,4159.05,4254.23,4094.72,4120.1,68.75
2025-10-28,4120,4177.54,3931.8,3980.25,69.85
2025-10-29,3980.2,4038.7,3838,3904.2,71.45
2025-10-30,3904.17,3949.34,3676.04,3804.02,70.04
2025-10-31,3804.24,3903.62,3795.51,3845.79,68.53
2025-11-01,3846.44,3908.94,3829.2,3872.16,68.6
2025-11-02,3872.07,3916.5,3838.27,3905.97,67.84
2025-11-03,3906.01,3914.06,3552.4,3602.88,70.28
2025-11-04,3602.88,3653.6,3055,3286.21,74.76
2025-11-05,3286.41,3481.76,3165.58,3423.89,70.65
2025-11-06,3423.9,3455.93,3243.6,3313.46,72.82
2025-11-07,3313.47,3472.1,3191.02,3433.71,71.6
2025-11-08,3433.92,3487.39,3354.41,3400.46,71.8
2025-11-09,3400.47,3622.45,3356.85,3582.92,73.01
2025-11-10,3582.92,3658.38,3505.14,3566.49,72.13
2025-11-11,3566.41,3647.38,3403.41,3416.54,74.73
2025-11-12,3416.54,3587.94,3371.59,3414.06,73.05
2025-11-13,3414.06,3564.4,3150,3229.65,74.48
2025-11-14,3229.68,3255,3067.74,3109.49,77.94
2025-11-15,3109.89,3228.54,3108.21,3166.3,75.56
2025-11-16,3166.3,3246.44,3001.13,3092.25,77.2
2025-11-17,3092.24,3221.13,2955.01,3027.89,77.94
2025-11-18,3027.89,3168.98,2943.75,3121.74,75.43
2025-11-19,3121.5,3124.1,2868.5,3023.1,76.67
2025-11-20,3023.11,3061.05,2786.9,2830.59,79.04
2025-11-21,2830.31,2882.31,2620,2763.99,80.53
2025-11-22,2763.99,2797.86,2702.71,2768.5,80.38
2025-11-23,2768.4,2857.19,2766.72,2801.14,79.79
2025-11-24,2801.14,2985.82,2762,2952.59,77.36
2025-11-25,2952.58,2979,2854.98,2958.17,74.59
2025-11-26,2958.17,3044.78,2887.88,3026.43,72.66
2025-11-27,3026.34,3071.58,2983.79,3014.86,71.68
2025-11-28,3014.9,3099,2993.63,3031.86,70.62
2025-11-29,3031.86,3053.53,2963,2990.31,71.24
2025-11-30,2990.3,3053.78,2976.98,2991.9,72.21
2025-12-01,2991.68,3000.07,2716.82,2798.3,74.22
2025-12-02,2798.25,3034.84,2781.87,2996.7,70.56
2025-12-03,2996.6,3214.99,2986.28,3189.79,69.75
2025-12-04,3189.8,3241.57,3067.09,3134.13,69.48
2025-12-05,3134.09,3194.24,2985.36,3022.61,73.21
2025-12-06,3022.51,3068.83,3012.66,3039.13,73.28
2025-12-07,3039.12,3150.2,2910.08,3061,75.68
2025-12-08,3060.71,3180,3040.27,3124.93,72.94
2025-12-09,3124.93,3398,3090.92,3318.54,72.22
2025-12-10,3318.24,3477.44,3288.78,3325.02,69.64
2025-12-11,3325.26,3328.54,3145.53,3237.4,69.75
2025-12-12,3237.7,3266.95,3045.3,3084.91,68.59
2025-12-13,3084.91,3135.78,3079.05,3115,69.09
2025-12-14,3115,3130.35,3025.14,3063.3,70.9
2025-12-15,3063.44,3178,2893.38,2964.4,69.15
2025-12-16,2964.51,2981.8,2878.01,2961.96,69.06
2025-12-17,2961.99,3028.99,2790.01,2832.25,69.58
2025-12-18,2832.25,2995.99,2773.42,2826.57,69.74
2025-12-19,2826.57,3017.41,2806.9,2978.03,68.63
2025-12-20,2977.95,2992.98,2964.43,2976.6,68.51
2025-12-21,2976.7,3012.25,2943,3001.42,68.81
2025-12-22,3001.37,3075.84,2962.08,3007.69,68.12
2025-12-23,3007.62,3033.98,2900,2962.85,66.94
2025-12-24,2962.71,2976.3,2886.35,2945.07,65.7
2025-12-25,2944.96,2969.34,2889.03,2902.34,65.15
2025-12-26,2902.34,2991.8,2892.35,2925.43,60.04
2025-12-27,2925.58,2958.84,2915.39,2946.6,61.01
2025-12-28,2946.34,2958.89,2923.24,2948.92,61.89
2025-12-29,2948.91,3054.7,2907.07,2934.19,61.31
2025-12-30,2934.18,3005.9,2915.01,2970.42,60.69
2025-12-31,2970.42,3024.29,2958.07,2966.84,60.79
2026-01-01,2966.68,3006.97,2966.2,3000.41,58.82
2026-01-02,3000.41,3148.99,2988.41,3125.24,59.82
2026-01-03,3124.62,3135.93,3075.2,3125.43,60.96
2026-01-04,3125.53,3166.32,3117.71,3143.14,61.43
2026-01-05,3143.15,3264.66,3132.79,3225.19,61.57
2026-01-06,3225.19,3307.72,3181.62,3295.59,61.6
2026-01-07,3295.58,3295.83,3121.68,3165.64,59.83
2026-01-08,3165.67,3182,3050.2,3104.3,59.01
2026-01-09,3104.29,3145.01,3053.69,3084.31,57.08
2026-01-10,3084.3,3101.47,3074,3082.39,57.04
2026-01-11,3082.4,3142.41,3080.29,3118.65,58.24
2026-01-12,3118.82,3167.27,3062.02,3091.94,57.56
2026-01-13,3091.94,3375,3087.93,3323.38,58.6
2026-01-14,3323.37,3405.03,3278.45,3354.82,57.09
2026-01-15,3354.82,3384.32,3270.58,3317.98,56.42
2026-01-16,3317.98,3326.59,3250.83,3294.88,53.97
2026-01-17,3294.87,3329.02,3282.3,3309.33,54.21
2026-01-18,3309,3367.65,3276.92,3282.55,55.68
2026-01-19,3282.5,3282.71,3162.86,3187.51,55.02
2026-01-20,3187.17,3198.16,2912.52,2936.5,56.39
2026-01-21,2936.5,3066.65,2863.4,2979.6,54.11
2026-01-22,2979.59,3035.84,2902.91,2949.36,54.79
2026-01-23,2949.36,3015,2888.01,2952.77,53.4
2026-01-24,2952.76,2966.14,2939.8,2948.86,54.44
2026-01-25,2948.85,2956.13,2783.26,2814.28,55.58
2026-01-26,2814.19,2948.49,2809.43,2926.85,54.22
2026-01-27,2926.89,3031.39,2895.61,3021.91,54.22
2026-01-28,3021.9,3041.67,2979.21,3006.17,53.67
2026-01-29,3006.17,3009.5,2750.36,2817.79,54.69
2026-01-30,2817.78,2824.54,2632.39,2702.69,59.15
2026-01-31,2702.68,2710.09,2238.74,2449.36,62.78
2026-02-01,2449.44,2473.86,2218.57,2268.18,66.29
2026-02-02,2268.24,2395.59,2156.25,2345.11,64.24
2026-02-03,2344.8,2357.76,2108.24,2230.48,72.26
2026-02-04,2230.48,2292.56,2072.57,2143.57,78.02
2026-02-05,2143.2,2169.01,1814.19,1823.2,95.78
2026-02-06,1823.11,2092.83,1742.79,2061.95,76.89
2026-02-07,2061.95,2119.74,1993.46,2086.17,79.46
2026-02-08,2086.19,2150,2064.96,2088.42,79.41
2026-02-09,2088.36,2146.76,2006.88,2103.83,76.89
2026-02-10,2103.83,2123.22,1988,2021.71,73.92
2026-02-11,2021.7,2031.41,1901.31,1939.45,74.62
2026-02-12,1939.9,2000.29,1895.56,1946.11,70.23
2026-02-13,1946.11,2072.06,1923.2,2047.48,68.22
2026-02-14,2047.58,2106.41,2041.04,2085.4,68.95
2026-02-15,2085.47,2101.78,1927.48,1965.36,71.58
2026-02-16,1965.48,2022.48,1936.44,1997.28,69.43
2026-02-17,1997.28,2015.5,1940.16,1990.83,70.18
2026-02-18,1990.84,2038.2,1922.59,1955.01,70.78
2026-02-19,1955.04,1986.59,1905.12,1948.16,69.78
2026-02-20,1948.19,1981.39,1922.31,1968.13,68.03
2026-02-21,1968.14,1995,1955.04,1973,68.45
2026-02-22,1972.93,1982.78,1934.04,1956.84,69.13
2026-02-23,1956.96,1958.13,1836.96,1855.52,72.71
2026-02-24,1855.53,1868.92,1800.09,1851.94,70.78
2026-02-25,1852,2148.44,1845.98,2057.71,71.1
2026-02-26,2057.7,2083.57,1975.11,2027.9,70.51
2026-02-27,2027.59,2063.99,1887.04,1929.61,71.23
2026-02-28,1929.61,1984.9,1835.46,1964.71,72.38
2026-03-01,1964.7,2054.56,1907.99,1939.68,72.6
2026-03-02,1939.67,2089.49,1920,2027.49,73.13
2026-03-03,2027.59,2041.93,1927.75,1982.87,73.82
2026-03-04,1982.96,2200,1942.58,2127.61,75.02
2026-03-05,2127.6,2164.34,2054.4,2072.99,76.21
2026-03-06,2073.19,2093.4,1955.49,1978.49,76.22
2026-03-07,1978.49,1996.51,1948.09,1969.61,76.99
2026-03-08,1969.61,2008.09,1911.64,1936.93,78.42
2026-03-09,1936.97,2054.09,1929.61,1993.19,74.92
2026-03-10,1993.18,2088.83,1991.09,2036.8,75.51
2026-03-11,2037,2086.49,2007,2052.25,74.76
2026-03-12,2052.42,2096.09,2018.15,2074,74.38
2026-03-13,2073.78,2211.62,2070.09,2092.81,74.8
2026-03-14,2092.81,2106.06,2061.91,2096.7,75.83
2026-03-15,2096.7,2203.09,2083.87,2178.67,76.1
2026-03-16,2178.6,2386.23,2165,2352.94,75.67
2026-03-17,2352.94,2376.79,2296.2,2318.03,75.88
2026-03-18,2318.15,2351.09,2153,2203.47,78.01
2026-03-19,2203.46,2233.69,2098.94,2137.98,79.33
2026-03-20,2137.65,2176.62,2115.85,2145.89,78.53
2026-03-21,2145.89,2167.71,2070.71,2084.64,79.06
2026-03-22,2084.61,2126.45,2025.65,2053.49,79.11
2026-03-23,2053.36,2198.32,2022.32,2151.71,75.53
2026-03-24,2151.7,2175.42,2101.61,2155.56,74.99
2026-03-25,2155.55,2199.81,2145.64,2167.98,73.94
2026-03-26,2167.98,2171.39,2032.63,2058.74,75.08
2026-03-27,2058.74,2076.09,1970.04,1991.55,73.49
2026-03-28,1991.55,2044.47,1981.05,1992.98,74.53
2026-03-29,1992.98,2017.77,1937.59,1982.96,74.49
2026-03-30,1983.04,2083.73,1978.46,2024.6,74.58
2026-03-31,2024.58,2121.66,2010.09,2103.61,72.37
2026-04-01,2103.41,2167.56,2080.26,2140.21,72.02
2026-04-02,2140.1,2159.16,2015.85,2056.78,71.13
2026-04-03,2056.78,2081.74,2040.65,2053.52,68.3
2026-04-04,2053.5,2083.32,2043.9,2065.17,68.74
2026-04-05,2065.14,2122.79,2020.97,2109.24,69.94
2026-04-06,2109.33,2174.86,2087.83,2107.39,69.1
2026-04-07,2107.25,2272.86,2059.82,2239.68,69.49
2026-04-08,2239.61,2271.6,2179.99,2190.24,65.06
2026-04-09,2190.23,2245.9,2156.8,2190.15,63.51
2026-04-10,2190.3,2301.64,2175.99,2246.29,64.32
2026-04-11,2246.28,2330.56,2230.01,2285.79,66.86
2026-04-12,2285.79,2289.58,2175.89,2191.8,66.44
2026-04-13,2191.77,2395,2174.31,2370.28,66.67
2026-04-14,2370.27,2417.4,2304.1,2323.58,65.71
2026-04-15,2323.5,2387.08,2308.66,2360.6,65.88
2026-04-16,2360.64,2370.34,2285.32,2348.61,65.68
2026-04-17,2348.61,2466.5,2317.02,2419.81,64.88
2026-04-18,2419.8,2428.51,2339.8,2351.36,67.59
2026-04-19,2351.38,2356.7,2252.06,2263.89,68.39
2026-04-20,2263.9,2347.8,2260.51,2314.79,65.42
2026-04-21,2314.64,2339.58,2284.66,2328,64.84
2026-04-22,2328,2425,2313.5,2375.21,63.81
2026-04-23,2375.3,2383.04,2285.26,2331.08,64.46
2026-04-24,2331.2,2338.55,2299.87,2315.81,60.65
2026-04-25,2315.8,2323.79,2301.18,2319.97,60.82
2026-04-26,2319.93,2405,2307.01,2370.47,61.58
2026-04-27,2370.47,2405.01,2263.8,2303.44,59.24
2026-04-28,2303.59,2310.97,2256.82,2289.29,57.63
2026-04-29,2289.28,2347.49,2218.65,2251.85,57.24
2026-04-30,2251.98,2278.5,2230.15,2256.8,56.02
2026-05-01,2256.8,2326.59,2256.34,2295.54,54.74
2026-05-02,2295.54,2342.22,2292.7,2316.89,54.86
2026-05-03,2316.88,2356.38,2297.59,2322.5,55.28
2026-05-04,2322.48,2399.68,2308.36,2346.95,55.86
2026-05-05,2346.96,2400.16,2344.76,2360.5,55.03
2026-05-06,2360.5,2424,2337.12,2350.66,55.56
2026-05-07,2350.65,2352.47,2279.69,2290.81,54.22
2026-05-08,2290.81,2321.44,2269.55,2307.24,53.45
2026-05-09,2307.24,2337.83,2299.57,2326.16,53.79
2026-05-10,2326.15,2382.48,2311.85,2371.12,54.61
2026-05-11,2370.96,2375.28,2302.75,2339.39,53.53
2026-05-12,2339.48,2340.45,2255.29,2274.43,53.33
2026-05-13,2274.32,2323.1,2232.72,2257.85,54.2
2026-05-14,2257.82,2319.78,2237.11,2283.08,54.21
2026-05-15,2283.09,2299.87,2203,2223,53.33
2026-05-16,2223,2230.45,2161.8,2179.96,54.13
2026-05-17,2179.95,2197.3,2078.22,2129.74,55.63
2026-05-18,2129.74,2156.48,2076.4,2128.57,52.99
2026-05-19,2128.52,2145.4,2092.45,2110.06,52.15
2026-05-20,2110.05,2147.59,2100.43,2127.49,52.0
2026-05-21,2127.48,2155.19,2102.38,2131.96,49.43
2026-05-22,2131.96,2139.39,2055.11,2063.39,50.29
2026-05-23,2063.58,2146.73,2006.64,2115.04,50.83
2026-05-24,2115.11,2128.94,2059.33,2097.35,51.3
2026-05-25,2097.38,2139.94,2089.6,2110.91,47.66
2026-05-26,2111.04,2138.55,2052,2070.88,48.78
2026-05-27,2070.88,2094.51,2012.35,2021.64,49.29
2026-05-28,2021.52,2027.08,1964.01,2006.61,49.24
2026-05-29,2006.6,2043.16,1973.36,2011.65,48.59
2026-05-30,2011.64,2029.35,1999.33,2019.58,48.91
2026-05-31,2019.6,2034.89,1991.1,2004,49.63
2026-06-01,2004.01,2018.48,1954,2004,49.25
2026-06-02,2004.08,2004.11,1836.96,1857.32,55.62
2026-06-03,1857.31,1890.1,1768,1810.66,60.4
2026-06-04,1810.65,1818,1715.36,1768.53,59.46
2026-06-05,1768.52,1772.86,1539.26,1582.85,68.3
2026-06-06,1582.71,1600.85,1505,1568.87,69.23
2026-06-07,1568.86,1720.15,1563.2,1689.75,67.21
2026-06-08,1689.58,1714.19,1644.08,1689.89,61.26
2026-06-09,1689.8,1696.2,1612.37,1638.45,61.31
2026-06-10,1638.45,1666.76,1601.5,1620.03,61.15
2026-06-11,1619.96,1691.86,1619.96,1671.94,56.84
2026-06-12,1671.84,1689.95,1650,1665.52,55.52
2026-06-13,1665.5,1696.27,1661.33,1680.3,55.59
2026-06-14,1680.36,1731.39,1651.74,1724.73,55.49
2026-06-15,1724.73,1848.42,1708.89,1795.01,54.25
2026-06-16,1795,1838,1757.61,1791.24,54.02
2026-06-17,1791.24,1809.05,1723.78,1749,55.98
2026-06-18,1748.98,1761.53,1669.2,1709.01,58.18
2026-06-19,1709,1717.4,1677.36,1709.42,57.13
2026-06-20,1709.41,1747.6,1702.29,1738.46,56.39
2026-06-21,1738.61,1739.14,1700,1704.8,58.17
2026-06-22,1704.99,1777.83,1704.99,1726.15,55.82
2026-06-23,1726.12,1734.25,1633.47,1665.04,56.18
2026-06-24,1665.04,1689.85,1550.93,1619.72,58.83
2026-06-25,1619.72,1657.72,1530.38,1565.19,60.76
2026-06-26,1565.28,1591.67,1510,1576.27,59.77
2026-06-27,1576.46,1608.27,1560.65,1571.6,59.87
2026-06-28,1571.59,1586.51,1545.14,1569.41,61.32
2026-06-29,1569.4,1635,1547.77,1610.62,57.93
2026-06-30,1610.6,1612.08,1547.08,1569.45,58.98
2026-07-01,1569.45,1644,1550.59,1607.64,56.89
2026-07-02,1607.8,1723.05,1595.2,1698.63,55.11
2026-07-03,1698.63,1774,1692.84,1756.14,53.55
2026-07-04,1756.14,1806.01,1742.45,1779.34,52.97
2026-07-05,1779.16,1806.51,1747.58,1784.2,53.08
2026-07-06,1784.13,1831.62,1727.17,1798.45,52.63
2026-07-07,1798.45,1811.15,1756.54,1770.09,53.27
2026-07-08,1770.23,1783.71,1710.95,1741.8,53.37
2026-07-09,1741.85,1760.57,1720,1743.82,51.99
2026-07-10,1743.82,1810.79,1736.17,1795.74,49.81
2026-07-11,1795.73,1829.25,1785.25,1786.81,50.58
2026-07-12,1786.81,1825.46,1778.55,1805.51,50.99
2026-07-13,1805.56,1844.67,1748.05,1774.57,51.07
2026-07-14,1774.57,1895.61,1771.36,1890.63,49.52
2026-07-15,1890.72,1944.82,1863.05,1916.76,49.03
2026-07-16,1916.75,1928.2,1855.79,1863.17,49.2
2026-07-17,1863.16,1869.36,1800.82,1840.94,48.96
2026-07-18,1840.92,1865.01,1835.91,1861.54,49.28
2026-07-19,1861.61,1877.67,1850.3,1870.89,49.74
2026-07-20,1870.99,1917.43,1841.52,1903.52,50.42
2026-07-21,1903.53,1952,1899.56,1929,50.99
2026-07-22,1929.11,1955.87,1909.27,1933.54,51.6
2026-07-23,1933.56,1940.67,1867.06,1876.91,51.63
